id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15,MORTGAGE30US
7631200310,2014-11-06,985000.0,2,2.5,2720,26761,2.0,1,4,3,7,2720,0,1990,0,98166,47.4499,-122.376,1870,12396,4.02
3438500796,2015-04-30,310000.0,3,1.5,1060,6954,1.0,0,0,4,6,1060,0,1983,0,98106,47.5497,-122.355,1560,6372,3.68
8570900162,2014-10-16,193500.0,2,1.0,950,15996,1.0,0,0,4,7,950,0,1946,1995,98045,47.4987,-121.787,950,25510,3.97
6837820030,2014-05-22,389950.0,4,2.5,3140,8060,2.0,0,0,3,9,3140,0,1991,0,98023,47.3091,-122.343,3000,8060,4.14
7889000125,2015-03-19,235000.0,3,1.0,1864,6978,1.0,0,0,4,7,1864,0,1958,0,98002,47.285,-122.206,990,8000,3.78
123059046,2015-03-26,471000.0,4,2.25,3410,57063,2.0,0,0,4,8,2410,1000,1978,0,98059,47.505,-122.11,2870,145490,3.69
8929000030,2014-08-21,419990.0,3,2.5,1690,1689,2.0,0,0,3,8,1150,540,2014,0,98029,47.5528,-121.999,1540,1689,4.1
7327500270,2014-09-25,445000.0,3,2.25,1190,13630,1.0,0,0,3,7,1190,0,1984,0,98045,47.4813,-121.735,1630,14405,4.2
4154305085,2015-02-26,690000.0,5,3.5,2690,4800,2.0,0,2,3,8,1930,760,1919,1984,98118,47.5592,-122.269,2080,4900,3.8
6690500060,2014-07-24,530000.0,3,1.0,1370,4040,1.5,0,0,3,7,1370,0,1906,0,98103,47.6867,-122.354,1220,3030,4.13
1026069155,2015-03-12,539000.0,3,2.0,1800,43995,2.0,0,0,3,8,1800,0,1988,0,98077,47.7585,-122.022,2290,51400,3.86
730000139,2014-10-16,305000.0,2,1.5,800,2142,2.0,0,0,3,7,800,0,2006,0,98144,47.5917,-122.297,1320,2742,3.97
8947250060,2015-03-26,292500.0,4,2.5,1610,4568,2.0,0,0,3,7,1610,0,2006,0,98001,47.3351,-122.289,1834,4604,3.69
3293700496,2014-08-14,270000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,4.12
3293700496,2014-12-04,450000.0,4,1.75,1850,7730,1.0,0,0,5,7,1100,750,1956,0,98133,47.7481,-122.355,2260,8581,3.89
8564850200,2015-04-02,594950.0,5,2.5,3280,6553,2.0,0,0,3,9,3280,0,2012,0,98045,47.475,-121.737,3360,7242,3.7
8944290200,2014-09-18,233703.0,3,2.25,1650,3788,2.0,0,0,3,7,1650,0,1985,0,98031,47.3908,-122.167,1510,3994,4.23
1277000240,2015-04-02,735000.0,3,2.5,2540,6762,2.0,0,0,3,10,2540,0,1998,0,98007,47.6239,-122.144,2870,6631,3.7
868002080,2014-06-19,899000.0,4,2.25,2370,6000,1.0,0,2,3,8,1440,930,1959,0,98177,47.7023,-122.388,3280,8843,4.17
1683500140,2014-12-11,225000.0,4,2.0,1750,7245,1.0,0,0,4,7,1050,700,1974,0,98092,47.3164,-122.196,1640,7245,3.93
3342100160,2014-10-09,510000.0,3,3.0,1845,5100,2.0,0,2,5,8,1845,0,1947,0,98056,47.5204,-122.208,2100,7650,4.12
5379802871,2015-03-12,217500.0,3,1.0,1040,9750,1.0,0,0,3,7,1040,0,1959,0,98188,47.4553,-122.274,1510,11100,3.86
7853302180,2015-04-09,451000.0,4,2.5,2320,5375,2.0,0,0,3,7,2320,0,2006,0,98065,47.5415,-121.883,2060,5395,3.66
9325200160,2014-06-19,540500.0,5,3.75,3090,7415,2.0,0,0,3,8,3090,0,2014,0,98166,47.435,-122.329,2790,7425,4.17
5709200030,2014-12-04,309900.0,5,2.5,2100,17825,1.0,0,0,4,7,1400,700,1974,0,98092,47.3094,-122.191,2200,14602,3.89
5104470070,2014-10-16,485000.0,4,3.0,3110,18843,2.0,0,0,3,9,3110,0,1995,0,98058,47.4619,-122.154,3080,14735,3.97
1552510160,2014-10-30,488500.0,3,2.75,1820,9490,2.0,0,0,3,7,1820,0,1994,0,98011,47.7481,-122.178,1950,8851,3.98
1775910370,2015-02-05,464000.0,4,2.25,2220,15232,1.0,0,0,3,9,1690,530,1978,0,98072,47.7449,-122.103,2110,15280,3.59
7960100030,2014-08-14,601000.0,4,3.5,2160,3600,2.0,0,0,3,8,1660,500,1998,0,98122,47.6103,-122.297,1230,3840,4.12
6145600955,2014-12-24,329000.0,4,1.0,1120,3844,1.0,0,0,3,7,1120,0,1972,0,98133,47.7038,-122.352,1480,3844,3.83
66000140,2014-11-20,398000.0,3,1.0,1480,6550,1.5,0,0,4,6,1480,0,1925,0,98126,47.5498,-122.381,1200,6550,3.99
7979900126,2014-06-26,450000.0,3,1.5,1530,23660,1.0,0,0,3,7,1530,0,1952,0,98155,47.7467,-122.295,1800,11407,4.14
2821100125,2014-11-20,524000.0,3,2.25,2140,6720,1.0,0,0,3,8,1440,700,1961,0,98117,47.6949,-122.396,2060,6720,3.99
8016300240,2015-04-02,714000.0,3,1.75,2260,11781,1.0,0,0,4,8,1520,740,1968,0,98008,47.5982,-122.128,2530,10176,3.7
7955040160,2014-10-16,495000.0,3,2.0,1460,9759,1.0,0,0,5,7,1460,0,1972,0,98052,47.6644,-122.144,1620,8421,3.97
7525300240,2015-02-19,750000.0,4,2.25,2820,9602,1.0,0,1,3,8,1950,870,1974,0,98008,47.5881,-122.113,2890,9602,3.76
3134100162,2014-07-17,785000.0,4,2.75,2900,17400,1.0,0,0,4,8,2410,490,1978,0,98052,47.6431,-122.108,2620,12240,4.13
1172000135,2014-07-31,446000.0,4,2.0,1940,6350,1.0,0,0,4,7,970,970,1951,0,98103,47.6948,-122.357,960,6350,4.12
6868200060,2014-12-11,565000.0,3,2.25,2560,8040,1.0,0,0,3,8,1510,1050,1958,0,98125,47.7124,-122.303,1980,8040,3.93
3308030060,2014-06-19,385000.0,3,1.75,2310,11200,1.0,0,0,4,8,1630,680,1978,0,98030,47.3637,-122.21,2350,13300,4.17
1180000885,2014-10-30,340500.0,3,2.5,3070,5871,3.0,0,0,4,8,2510,560,1928,0,98178,47.5007,-122.223,2220,4000,3.98
2783100160,2014-05-15,375000.0,4,1.75,1890,8000,1.0,0,0,4,7,1250,640,1960,0,98133,47.7576,-122.333,1870,8270,4.2
6821101895,2015-05-07,680000.0,2,1.0,2140,6000,1.0,0,0,4,7,1070,1070,1946,0,98199,47.651,-122.399,1560,6000,3.8
104510340,2014-09-25,276200.0,3,2.5,1480,7210,1.0,0,0,3,7,1180,300,1986,0,98023,47.3124,-122.351,1690,7396,4.2
114101505,2015-04-23,630000.0,5,3.5,4060,8309,2.0,0,0,3,9,2960,1100,2001,0,98028,47.757,-122.228,1730,11711,3.65
8825900310,2014-12-11,730000.0,4,2.5,2030,4080,1.5,0,0,4,8,1730,300,1921,0,98115,47.6753,-122.311,1980,4080,3.93
4167700240,2014-12-04,268450.0,5,2.25,2200,9600,1.0,0,0,4,7,1100,1100,1963,0,98023,47.3263,-122.364,1780,9680,3.89
9144300060,2015-04-30,350000.0,3,1.0,1250,9786,1.0,0,0,4,7,1250,0,1969,0,98072,47.7622,-122.163,1660,9621,3.68
3225069301,2014-06-12,1228000.0,4,2.5,5730,44947,2.0,0,4,3,11,4280,1450,1991,0,98074,47.6052,-122.064,3310,17628,4.2
3361402041,2014-10-30,134000.0,3,1.0,1270,8508,1.0,0,0,4,6,650,620,1942,0,98168,47.4961,-122.322,1200,9415,3.98
3102700160,2014-09-25,344900.0,4,1.75,1820,7700,1.0,0,0,4,7,1100,720,1955,0,98177,47.7545,-122.357,1700,8500,4.2
7568700135,2014-07-17,265000.0,2,1.0,1600,7936,1.0,0,0,3,7,1600,0,1947,0,98155,47.7411,-122.322,1580,7440,4.13
8651411070,2014-09-25,180000.0,3,1.0,1280,4875,1.0,0,0,5,6,1280,0,1969,0,98042,47.3686,-122.081,1060,4875,4.2
2205500335,2014-08-07,420000.0,4,1.75,1940,11500,1.0,0,0,4,7,1090,850,1955,0,98006,47.5774,-122.147,1700,8360,4.14
1778350160,2014-07-10,847700.0,5,3.25,4230,10260,2.0,0,0,3,10,3860,370,1996,0,98027,47.5503,-122.081,2980,10997,4.15
3876313100,2014-12-24,422800.0,3,1.75,1820,8400,1.0,0,0,3,7,1340,480,1976,0,98072,47.734,-122.17,1900,8112,3.83
2768301182,2014-12-04,439950.0,3,2.0,1230,1613,2.0,0,0,3,8,1010,220,2003,0,98107,47.6661,-122.37,1610,1873,3.89
4307300520,2015-04-23,359000.0,4,2.5,2160,4500,2.0,0,0,3,7,2160,0,2002,0,98056,47.4819,-122.182,2160,4496,3.65
7600125,2014-12-18,630000.0,5,1.0,3020,4800,2.0,0,0,3,7,3020,0,1901,0,98122,47.6025,-122.313,1350,1307,3.8
6746700565,2014-10-23,447000.0,2,1.0,850,2700,1.0,0,0,5,6,850,0,1924,0,98105,47.6684,-122.316,1630,3000,3.92
1796380310,2014-09-04,240000.0,3,2.0,1310,8069,1.0,0,0,3,7,1310,0,1990,0,98042,47.3694,-122.083,1310,8392,4.1
6646200710,2015-04-09,654300.0,3,2.5,2490,8582,2.0,0,0,3,9,2490,0,2000,0,98074,47.625,-122.042,2870,7598,3.66
3528900060,2014-06-26,1145000.0,3,2.5,2490,4000,2.0,0,0,5,8,1670,820,1918,0,98109,47.6403,-122.35,2310,4000,4.14
3840700560,2014-08-14,450000.0,3,1.75,1810,12600,1.0,0,0,3,7,1400,410,1977,0,98034,47.7143,-122.233,1934,12600,4.12
8682281070,2014-08-07,752500.0,2,2.5,2280,6230,1.0,0,0,3,8,2280,0,2005,0,98053,47.7065,-122.013,1640,5931,4.14
203100435,2014-09-18,484000.0,1,0.0,690,23244,1.0,0,0,4,7,690,0,1948,0,98053,47.6429,-121.955,1690,19290,4.23
2570300240,2014-05-29,405000.0,5,1.75,1880,10000,1.0,0,0,3,7,960,920,1963,0,98034,47.7182,-122.201,1580,10000,4.12
2976800700,2014-05-22,301350.0,3,3.0,1860,7440,1.0,0,0,5,7,1040,820,1954,0,98178,47.5035,-122.255,1490,8160,4.14
739500270,2014-11-13,227950.0,3,1.5,1120,11430,1.0,0,0,4,7,1120,0,1963,0,98031,47.4105,-122.194,1790,8760,4.01
7518503490,2014-07-31,495000.0,3,2.0,1340,2550,2.0,0,0,3,7,1340,0,1984,0,98117,47.6793,-122.38,1370,5100,4.12
6669200200,2015-03-19,1500000.0,5,3.25,2590,11500,1.0,0,2,4,9,2590,0,1968,0,98040,47.545,-122.229,2780,11989,3.78
4206901505,2015-03-26,465000.0,2,1.0,1120,4000,1.0,0,0,3,7,1120,0,1926,0,98105,47.6567,-122.327,1620,4000,3.69
6600220550,2014-06-26,495000.0,3,1.75,1440,11787,1.0,0,0,3,8,1440,0,1983,0,98074,47.6276,-122.033,2190,11787,4.14
1829300270,2014-08-21,715000.0,4,2.5,2780,13521,2.0,0,0,3,10,2780,0,1987,0,98074,47.6374,-122.042,2980,11454,4.1
3205200240,2015-04-30,420000.0,4,1.75,1340,8400,1.0,0,0,5,7,1340,0,1967,0,98056,47.5382,-122.173,1980,8400,3.68
523049195,2014-05-22,150000.0,2,1.0,820,10270,1.0,0,0,3,7,820,0,1954,0,98168,47.5119,-122.329,1670,10086,4.14
3904920390,2014-07-10,545000.0,3,2.5,2060,7184,2.0,0,0,3,8,2060,0,1987,0,98029,47.567,-122.012,2230,7788,4.15
923000270,2014-05-08,405000.0,2,1.0,1020,8155,1.0,0,0,4,7,1020,0,1948,0,98177,47.7257,-122.361,1430,8157,4.21
1623069046,2015-03-12,1700000.0,4,3.5,4070,336283,2.0,0,0,3,11,4070,0,2006,0,98027,47.478,-122.038,3020,44613,3.86
9235900030,2014-07-17,245000.0,2,1.0,860,6120,1.0,0,0,3,7,860,0,1948,0,98155,47.7503,-122.328,1100,6860,4.13
9477201370,2015-02-26,440000.0,3,1.75,1760,8025,1.0,0,0,4,7,1230,530,1976,0,98034,47.7287,-122.192,1590,7543,3.8
1522039105,2015-01-15,729000.0,3,4.25,3300,308080,2.0,0,2,4,9,2520,780,1976,0,98070,47.3979,-122.416,2130,90604,3.66
9407101180,2014-12-24,345000.0,3,2.25,2020,9000,2.0,0,0,3,7,2020,0,1979,0,98045,47.4487,-121.775,1460,9680,3.83
5379800810,2014-08-07,198000.0,2,1.0,790,14200,1.0,0,0,3,7,790,0,1951,0,98188,47.459,-122.285,1430,10000,4.14
3876311180,2014-09-04,373000.0,3,1.75,1310,7811,1.0,0,0,3,7,1310,0,1976,0,98034,47.7319,-122.167,1530,7800,4.1
5036300575,2014-10-16,951250.0,5,3.0,2710,8227,1.0,0,2,3,8,1910,800,1953,0,98199,47.6505,-122.39,2060,5400,3.97
2739200160,2014-06-12,333000.0,4,2.5,1910,9244,1.0,0,0,4,6,1910,0,1963,0,98059,47.4918,-122.141,2590,9286,4.2
7856550240,2014-07-10,860000.0,5,2.25,3480,9200,2.0,0,0,3,8,3480,0,1979,0,98006,47.5585,-122.153,3130,9200,4.15
2817910030,2015-04-30,449500.0,4,2.5,2410,55931,2.0,0,0,3,9,2410,0,1989,0,98092,47.3109,-122.097,2780,55931,3.68
7749500160,2015-04-09,220000.0,4,1.5,1180,8058,1.0,0,0,5,7,1180,0,1969,0,98092,47.2966,-122.19,1800,9348,3.66
2581900036,2014-06-12,743000.0,3,1.75,2110,11250,1.0,0,0,4,8,2110,0,1961,0,98040,47.5402,-122.216,2560,10992,4.2
3226049045,2015-04-30,350000.0,3,1.5,1090,5003,1.0,0,0,3,7,1090,0,1962,0,98125,47.703,-122.321,1540,5279,3.68
5536500200,2014-09-18,730000.0,5,3.5,3760,4857,2.0,0,3,3,9,2820,940,2004,0,98072,47.7398,-122.167,3000,5693,4.23
3530490160,2014-08-21,178500.0,2,1.0,930,3447,1.0,0,0,4,8,930,0,1978,0,98198,47.3822,-122.318,1160,3447,4.1
7852160310,2014-08-14,1010000.0,4,2.75,3430,15877,1.0,0,4,3,11,3430,0,2005,0,98065,47.5364,-121.856,4080,14577,4.12
1928300640,2014-08-28,541000.0,3,1.75,1410,4080,1.5,0,0,4,7,1410,0,1927,0,98105,47.6695,-122.32,1820,4080,4.1
7504000510,2015-04-02,750000.0,5,2.75,3330,12408,1.0,0,0,3,10,1740,1590,1976,0,98074,47.6318,-122.058,2780,12000,3.7
7227502075,2015-04-09,410000.0,4,2.5,2070,6180,2.0,0,0,3,8,2070,0,2007,0,98056,47.4915,-122.183,1250,6018,3.66
7011200160,2014-11-13,595000.0,3,1.75,2060,3600,1.5,0,0,3,7,1180,880,1905,1985,98119,47.6389,-122.371,1730,2475,4.01
3343901242,2014-08-07,335000.0,3,1.5,1900,7584,1.0,0,0,5,7,1900,0,1962,0,98056,47.5091,-122.19,1410,7584,4.14
1422059129,2014-08-14,375000.0,3,2.0,3120,42247,1.0,0,0,4,7,2150,970,1980,0,98042,47.3925,-122.137,2100,43416,4.12
9430000070,2015-04-30,300000.0,3,2.5,1640,5707,2.0,0,0,3,7,1640,0,1995,0,98031,47.4016,-122.209,1850,5827,3.68
1315300070,2015-03-19,925500.0,3,2.75,1970,5200,1.5,0,3,3,8,1970,0,1915,2002,98136,47.5374,-122.388,2140,5200,3.78
6021502470,2014-11-06,555000.0,2,1.0,1550,4600,1.0,0,0,4,7,1050,500,1941,0,98117,47.686,-122.384,1550,4600,4.02
1657300270,2015-03-12,433495.0,4,2.25,3010,10925,2.0,0,0,4,9,3010,0,1988,0,98092,47.3326,-122.201,2690,10925,3.86
8648210140,2014-12-24,265000.0,3,2.25,1510,6071,1.0,0,0,4,7,1150,360,1985,0,98042,47.3619,-122.077,1510,7271,3.83
2204500550,2014-07-17,425000.0,4,1.0,1800,12485,1.0,0,0,5,7,950,850,1955,0,98006,47.5729,-122.147,1290,9840,4.13
3316500200,2014-10-09,612500.0,4,2.0,1690,35346,1.0,0,0,3,7,1690,0,1967,0,98008,47.6149,-122.124,2050,37846,4.12
4443800505,2015-05-07,585000.0,3,1.5,1810,3880,1.5,0,0,4,8,1310,500,1929,0,98117,47.6835,-122.392,1400,3880,3.8
7889600685,2014-12-11,205000.0,3,0.75,1080,5025,1.0,0,0,3,5,1080,0,1948,0,98146,47.4936,-122.335,1370,6000,3.93
2781250520,2014-10-16,200000.0,2,1.75,910,2693,1.0,0,0,3,6,910,0,2003,0,98038,47.3493,-122.025,1360,2693,3.97
7230200310,2015-04-09,289571.0,3,1.5,1340,25160,1.0,0,0,3,7,1340,0,1968,0,98059,47.475,-122.111,1440,23680,3.66
4038300070,2014-11-13,400000.0,3,1.5,1510,8360,1.0,0,0,3,7,1120,390,1960,0,98007,47.6119,-122.133,1700,8360,4.01
1912100875,2015-04-23,555000.0,2,2.25,1370,1248,2.0,0,0,3,7,1200,170,2000,0,98102,47.6399,-122.32,1800,3360,3.65
5152960350,2014-11-13,379750.0,4,2.75,2390,9650,1.0,0,2,3,8,1620,770,1976,0,98003,47.3438,-122.322,2390,10000,4.01
6021500320,2015-05-07,709000.0,4,1.75,2170,4600,1.0,0,0,3,7,1270,900,1950,0,98117,47.6894,-122.384,1750,4000,3.8
2616700560,2014-12-04,250000.0,3,2.0,1660,13085,1.0,0,0,3,7,1010,650,1985,0,98001,47.3298,-122.277,1660,7778,3.89
6411600370,2014-05-15,475000.0,7,3.5,2870,29699,1.0,0,0,3,7,1520,1350,1961,0,98125,47.7153,-122.327,1380,7555,4.2
1727500390,2014-10-30,450000.0,4,2.25,1710,7000,1.0,0,0,4,7,1040,670,1972,0,98034,47.719,-122.217,1780,6500,3.98
9269200520,2014-10-16,310000.0,1,1.0,670,4920,1.0,0,0,3,5,670,0,1920,0,98126,47.5342,-122.373,1050,4920,3.97
1724500030,2015-03-12,415000.0,4,2.5,2400,7292,1.0,0,0,3,8,1530,870,1980,0,98133,47.7749,-122.339,1710,7909,3.86
809002030,2014-09-11,825000.0,2,2.0,1830,3600,1.0,0,0,4,7,1230,600,1926,0,98109,47.6359,-122.351,2020,3600,4.12
4221250340,2015-04-09,625000.0,3,2.5,2280,4757,2.0,0,0,3,8,2280,0,2003,0,98075,47.5901,-122.018,2280,4534,3.66
1453602065,2015-02-05,442500.0,3,1.0,1120,8200,1.0,0,0,4,7,1120,0,1938,0,98125,47.7254,-122.29,1820,7205,3.59
8562600260,2014-11-20,432500.0,3,1.75,1470,7350,1.0,0,0,3,8,1470,0,1963,0,98052,47.6687,-122.154,1470,7350,3.99
2325069032,2014-07-31,875000.0,5,4.25,4720,18741,2.0,0,0,3,11,3210,1510,2005,0,98053,47.6347,-122.013,3880,37328,4.12
164000267,2014-10-16,311300.0,2,1.0,1000,7228,1.0,0,0,4,7,1000,0,1947,0,98133,47.7294,-122.352,1100,7228,3.97
6071800310,2014-06-19,558000.0,4,2.25,2060,10358,1.0,0,0,4,8,1320,740,1962,0,98006,47.5478,-122.174,2060,9676,4.17
6388930570,2014-10-23,515700.0,3,2.5,2180,9722,2.0,0,0,3,8,2180,0,1994,0,98056,47.527,-122.173,2440,9722,3.92
8651500710,2014-11-06,608700.0,4,2.5,2260,9696,1.0,0,0,3,9,2260,0,1983,0,98074,47.643,-122.066,2400,12111,4.02
1232001040,2014-10-16,435000.0,3,1.0,1180,4219,1.0,0,0,3,7,1060,120,1939,0,98117,47.6867,-122.378,1630,4219,3.97
1526059051,2014-08-28,995000.0,2,2.0,1600,64468,1.0,0,0,3,7,1600,0,1950,0,98072,47.7344,-122.143,1950,64468,4.1
3528000140,2014-10-23,899000.0,4,2.5,3720,30649,2.0,0,0,3,10,3720,0,1988,0,98053,47.6651,-122.056,3220,29434,3.92
3575302397,2014-11-13,580000.0,3,2.5,1910,11550,1.5,0,0,3,8,1910,0,2003,0,98074,47.6213,-122.064,2230,11550,4.01
7199340320,2015-04-09,500000.0,3,2.5,2440,7600,1.0,0,0,3,7,1420,1020,1981,0,98052,47.6966,-122.127,2060,7700,3.66
2591800340,2015-04-30,390000.0,3,2.25,1820,7420,2.0,0,0,4,8,1820,0,1983,0,98058,47.4368,-122.162,1900,7526,3.68
3505100126,2014-06-26,1250000.0,3,3.0,3760,8500,2.5,0,3,4,10,3060,700,1910,0,98116,47.5815,-122.398,2610,5500,4.14
3422049276,2014-12-11,310000.0,3,1.75,1880,30346,1.0,0,0,3,8,1880,0,1988,0,98001,47.3515,-122.291,2260,5883,3.93
91000135,2015-05-07,750000.0,4,1.5,2060,4000,1.5,0,2,3,7,1580,480,1920,1990,98103,47.6857,-122.353,1160,4000,3.8
7740500070,2014-07-10,475000.0,3,2.0,1880,9659,1.0,0,0,3,8,1180,700,1951,0,98155,47.7497,-122.284,1780,9659,4.15
3352401090,2014-11-13,238950.0,2,1.0,1190,11400,1.0,0,0,3,7,1190,0,1951,0,98178,47.5012,-122.265,1410,11400,4.01
3037200045,2014-11-13,600000.0,2,2.0,990,5416,1.0,0,0,3,6,990,0,1935,0,98122,47.604,-122.311,1650,3360,4.01
9407100310,2014-11-13,312620.0,3,2.5,1260,11877,1.0,0,0,3,7,1260,0,1975,0,98045,47.4442,-121.762,1430,9790,4.01
6817800510,2014-06-05,372500.0,3,1.5,1180,12324,1.0,0,0,3,7,800,380,1981,0,98074,47.6337,-122.032,1280,11371,4.14
2155000160,2014-05-08,538000.0,4,1.75,1840,9600,1.0,0,0,3,7,1220,620,1967,0,98052,47.6579,-122.125,1770,9720,4.21
2205500030,2015-01-08,331500.0,4,1.75,1700,14756,1.0,0,0,3,7,850,850,1955,0,98006,47.5762,-122.143,1680,10250,3.73
8078050140,2014-10-02,245000.0,3,2.0,1700,8448,1.0,0,0,3,7,1700,0,1996,0,98022,47.2077,-122.011,1350,8587,4.19
7568700260,2014-08-14,335900.0,2,1.0,1120,7440,1.0,0,0,4,7,1120,0,1939,0,98155,47.7405,-122.323,1170,7440,4.12
1250200786,2015-01-22,360000.0,5,2.0,2120,2400,1.0,0,0,4,6,1080,1040,1906,0,98144,47.5979,-122.297,1690,4400,3.63
3421069053,2014-06-19,600000.0,3,2.0,2540,237402,1.0,0,0,3,9,2540,0,2007,0,98022,47.2688,-122.024,2200,229125,4.17
1431400070,2015-02-05,215000.0,3,1.0,1060,7900,1.0,0,0,3,7,1060,0,1961,2001,98058,47.4604,-122.18,1310,7900,3.59
9554200200,2014-12-18,582500.0,2,1.75,1990,6549,1.0,0,0,3,7,1170,820,1948,0,98115,47.7,-122.296,1640,7202,3.8
2530800070,2014-09-11,711000.0,4,2.5,2095,4400,1.5,0,0,5,8,1295,800,1910,0,98116,47.5838,-122.39,1980,4400,4.12
2141500070,2014-06-19,450000.0,4,2.5,2400,7693,2.0,0,0,3,8,2400,0,2003,0,98059,47.4881,-122.142,2400,8038,4.17
1176000390,2014-06-12,448000.0,2,1.5,1630,3780,1.0,0,0,4,7,890,740,1940,0,98107,47.6711,-122.403,1770,6400,4.2
8682262190,2015-03-19,480000.0,2,2.0,1350,4220,1.0,0,0,3,8,1350,0,2004,0,98053,47.718,-122.034,1350,4409,3.78
853600310,2014-08-28,1610000.0,5,4.5,6085,142725,3.0,0,0,3,11,6085,0,2000,0,98014,47.6085,-121.952,4830,128457,4.1
7334401040,2015-02-05,271000.0,4,1.5,1800,9576,1.0,0,0,4,7,1800,0,1977,0,98045,47.4664,-121.747,1370,9576,3.59
3271300955,2014-07-03,554729.0,4,2.5,2020,4350,2.0,0,0,5,9,1730,290,1943,0,98199,47.6503,-122.41,1620,5800,4.12
3797700030,2014-10-09,262500.0,3,1.75,1470,10390,1.0,0,0,3,7,1470,0,1989,0,98031,47.4192,-122.201,1770,7507,4.12
2927600105,2014-07-03,395000.0,5,1.75,1840,10453,1.0,0,2,3,8,1360,480,1948,0,98166,47.4508,-122.368,2250,11250,4.12
7309100270,2014-06-26,580000.0,4,1.75,1720,6975,1.0,0,0,3,8,1420,300,1975,0,98052,47.6506,-122.121,2210,7875,4.14
2131200885,2014-08-28,360000.0,3,1.75,1830,10000,2.0,0,0,4,7,1830,0,1913,1964,98019,47.741,-121.979,1480,10000,4.1
2144800311,2014-11-13,315000.0,2,1.0,2080,14659,1.0,0,0,3,7,1040,1040,1960,0,98178,47.4858,-122.231,1920,15208,4.01
7225000045,2014-08-28,207100.0,2,1.0,1000,4500,1.0,0,0,3,6,1000,0,1916,0,98055,47.4896,-122.204,980,4837,4.1
4140500055,2014-06-26,560000.0,4,2.5,2480,16360,1.0,0,0,5,7,1510,970,1959,0,98028,47.7638,-122.265,1770,15205,4.14
4039100350,2015-04-23,665000.0,4,2.25,2340,5300,1.0,0,0,5,8,1700,640,1963,0,98008,47.6202,-122.112,1890,8250,3.65
8849300320,2015-04-16,265000.0,3,1.75,1330,12618,1.0,0,3,3,7,1330,0,1983,0,98188,47.4403,-122.271,1870,8429,3.67
6815100370,2014-10-30,845000.0,4,3.0,2390,4000,1.5,0,0,5,8,1460,930,1931,0,98103,47.6857,-122.331,1670,4000,3.98
2254501620,2015-04-09,500000.0,2,1.0,930,3200,1.0,0,0,3,7,930,0,1904,0,98122,47.609,-122.314,1690,3840,3.66
646500070,2014-11-06,420000.0,3,1.0,1060,7638,1.0,0,0,5,7,1060,0,1966,0,98007,47.5941,-122.142,1470,8097,4.02
9432900560,2015-02-12,290000.0,3,2.5,2360,8764,2.0,0,0,3,8,2360,0,1991,0,98022,47.2114,-122.009,2360,8746,3.69
7010700810,2014-11-06,774000.0,4,2.75,2010,7000,2.0,0,0,5,8,2010,0,1901,0,98199,47.6607,-122.396,1420,4400,4.02
9406550060,2014-10-02,339500.0,4,2.5,1930,7862,2.0,0,0,3,7,1930,0,1994,0,98038,47.3644,-122.04,1640,9145,4.19
1938400520,2014-10-16,272000.0,4,2.25,2040,7600,1.0,0,0,4,8,1580,460,1978,0,98023,47.3169,-122.365,2130,7200,3.97
7137950350,2015-01-22,289950.0,4,3.0,2040,5050,1.0,0,0,3,8,1490,550,1993,0,98092,47.3266,-122.175,2020,6118,3.63
8856920550,2015-03-19,378000.0,3,2.5,2130,8404,2.0,0,0,3,8,2130,0,1991,0,98058,47.4623,-122.13,2130,8404,3.78
5705500075,2015-03-26,388000.0,2,1.75,800,4800,1.0,0,0,4,6,800,0,1922,0,98136,47.5559,-122.396,1090,5000,3.69
6163901433,2014-11-26,425000.0,4,2.25,2200,8384,1.0,0,0,3,7,1250,950,1959,0,98155,47.753,-122.317,1750,8384,3.97
3211270160,2014-06-12,485000.0,4,2.5,2470,35073,2.0,0,0,3,9,2470,0,1989,0,98092,47.3064,-122.108,2990,35259,4.2
3365900106,2015-01-15,255000.0,3,1.0,1440,11330,1.0,0,0,3,7,1440,0,1965,0,98168,47.4742,-122.265,1580,10100,3.66
476000324,2014-10-16,460000.0,3,3.25,1370,1194,3.0,0,0,3,8,1370,0,2005,0,98107,47.6704,-122.391,1320,1217,3.97
2141200030,2014-08-28,625000.0,3,2.5,2000,6341,1.0,0,0,5,8,1040,960,1981,0,98116,47.5639,-122.401,2030,6341,4.1
9557300560,2014-05-08,530000.0,3,1.75,1980,6760,1.0,0,0,4,8,1980,0,1973,0,98008,47.6398,-122.113,2120,7280,4.21
6002400030,2014-08-14,324950.0,4,1.75,2320,9240,1.0,0,0,3,7,1160,1160,1959,2014,98178,47.4909,-122.257,2130,7320,4.12
3392500060,2014-09-04,368000.0,4,2.75,2610,9426,1.0,0,0,3,7,1360,1250,1965,0,98188,47.4435,-122.279,1600,9426,4.1
2525300200,2014-05-15,215000.0,3,1.0,1160,10384,1.0,0,0,4,6,1160,0,1969,0,98038,47.3634,-122.027,1200,9880,4.2
7732500270,2014-09-25,650000.0,4,2.5,2820,15000,2.0,0,0,4,9,2820,0,1985,0,98052,47.7255,-122.101,2440,15000,4.2
